"","FID","publicid","origintime","longitude","latitude","depth","magnitude","magnitudetype","status","phases","type","agency","updatetime","origin_geom","Energy","Date","Time"
"306","quake.3621514","3621514","2011-12-04T09:46:20",179.9826,-37.2935,33,4.85,"Ml","reviewed",20,"earthquake","WEL(GNS_Primary)","2012-05-11T11:31:00","POINT (-37.29346 179.98262)",0.0707945784384137,2011-12-04,"09:46:20"
"307","quake.3621377","3621377","2011-12-04T04:05:51",175.7174,-38.661,154.97,5.01,"Ml","reviewed",100,"earthquake","WEL(GNS_Primary)","2012-05-08T16:25:00","POINT (-38.66095 175.71735)",0.102329299228075,2011-12-04,"04:05:51"
"308","quake.3620927","3620927","2011-12-03T06:19:11",174.317,-41.3454,55.09,5.65,"Ml","reviewed",116,"earthquake","WEL(GNS_Primary)","2012-05-09T08:49:00","POINT (-41.34543 174.31699)",0.446683592150963,2011-12-03,"06:19:11"
"309","quake.3617676","3617676","2011-11-27T02:37:54",179.9826,-37.3724,33,4.68,"Ml","reviewed",19,"earthquake","WEL(GNS_Primary)","2012-05-05T14:36:00","POINT (-37.37238 179.9826)",0.0478630092322638,2011-11-27,"02:37:54"
"310","quake.3614680","3614680","2011-11-21T19:38:27",179.9914,-37.4064,33,5.19,"Ml","reviewed",16,"earthquake","WEL(GNS_Primary)","2012-04-30T14:34:00","POINT (-37.40642 179.99138)",0.154881661891248,2011-11-21,"19:38:27"
"311","quake.3695126","3695126","2011-11-20T15:54:02",179.9224,-37.3943,33,4.66,"Ml","reviewed",16,"earthquake","WEL(GNS_Primary)","2012-04-24T16:09:00","POINT (-37.39427 179.92238)",0.0457088189614875,2011-11-20,"15:54:02"
"312","quake.3612962","3612962","2011-11-18T21:29:12",179.9322,-37.2654,33,4.56,"Ml","reviewed",16,"earthquake","WEL(GNS_Primary)","2012-05-07T17:36:00","POINT (-37.26535 179.93219)",0.0363078054770101,2011-11-18,"21:29:12"
"313","quake.3612917","3612917","2011-11-18T19:59:36",179.8607,-37.3293,33,4.57,"Ml","reviewed",18,"earthquake","WEL(GNS_Primary)","2012-05-07T15:06:00","POINT (-37.32933 179.86069)",0.0371535229097173,2011-11-18,"19:59:36"
"314","quake.3612695","3612695","2011-11-18T10:16:05",179.8463,-37.5762,33,4.61,"Ml","reviewed",20,"earthquake","WEL(GNS_Primary)","2012-04-30T15:35:00","POINT (-37.57623 179.8463)",0.0407380277804113,2011-11-18,"10:16:05"
"315","quake.3695131","3695131","2011-11-18T07:56:32",179.6651,-37.4545,33,4.64,"Ml","reviewed",22,"earthquake","WEL(GNS_Primary)","2012-04-26T08:33:00","POINT (-37.45452 179.66513)",0.0436515832240166,2011-11-18,"07:56:32"
"316","quake.3612641","3612641","2011-11-18T07:51:21",179.9501,-37.4357,33,5.63,"Ml","reviewed",20,"earthquake","WEL(GNS_Primary)","2012-05-14T16:45:00","POINT (-37.43569 179.95006)",0.426579518801593,2011-11-18,"07:51:21"
"317","quake.3612567","3612567","2011-11-18T04:34:03",179.9846,-37.4124,33,5.55,"Ml","reviewed",18,"earthquake","WEL(GNS_Primary)","2012-04-19T15:32:00","POINT (-37.4124 179.98462)",0.354813389233575,2011-11-18,"04:34:03"
"318","quake.3612538","3612538","2011-11-18T03:15:47",179.8168,-37.416,33,4.59,"Ml","reviewed",23,"earthquake","WEL(GNS_Primary)","2012-05-14T16:27:00","POINT (-37.41603 179.81676)",0.038904514499428,2011-11-18,"03:15:47"
"319","quake.3612525","3612525","2011-11-18T02:43:52",179.912,-37.4163,33,5.27,"Ml","reviewed",20,"earthquake","WEL(GNS_Primary)","2012-04-19T11:48:00","POINT (-37.41634 179.91197)",0.186208713666287,2011-11-18,"02:43:52"
"320","quake.3612307","3612307","2011-11-17T17:31:23",179.709,-37.5081,33,4.69,"Ml","reviewed",19,"earthquake","WEL(GNS_Primary)","2012-04-18T14:02:00","POINT (-37.50814 179.709)",0.0489778819368447,2011-11-17,"17:31:23"
"321","quake.3611847","3611847","2011-11-16T23:36:38",177.3645,-37.13,136.93,4.52,"Ml","reviewed",48,"earthquake","WEL(GNS_Primary)","2012-04-20T14:48:00","POINT (-37.13002 177.3645)",0.0331131121482591,2011-11-16,"23:36:38"
"322","quake.3611452","3611452","2011-11-16T07:18:42",178.0775,-38.9641,28.47,4.51,"Ml","reviewed",91,"earthquake","WEL(GNS_Primary)","2012-04-18T11:20:00","POINT (-38.96412 178.0775)",0.0323593656929628,2011-11-16,"07:18:42"
"323","quake.3604587","3604587","2011-11-03T05:01:59",178.9386,-35.2859,213.8,5.27,"Ml","reviewed",46,"earthquake","WEL(GNS_Primary)","2012-04-04T15:56:00","POINT (-35.2859 178.93863)",0.186208713666287,2011-11-03,"05:01:59"
"324","quake.3603873","3603873","2011-11-01T22:41:59",174.2893,-41.631,11.64,4.92,"Ml","reviewed",41,"earthquake","WEL(GNS_Primary)","2012-04-04T13:39:00","POINT (-41.63099 174.28932)",0.0831763771102671,2011-11-01,"22:41:59"
"325","quake.3600966","3600966","2011-10-27T07:00:25",175.9533,-38.3113,177.47,4.54,"Ml","reviewed",92,"earthquake","WEL(GNS_Primary)","2012-03-30T15:06:00","POINT (-38.31133 175.95328)",0.0346736850452532,2011-10-27,"07:00:25"
"326","quake.3600475","3600475","2011-10-26T07:32:32",175.6624,-38.9377,109.06,5.23,"Ml","reviewed",109,"earthquake","WEL(GNS_Primary)","2012-04-02T09:07:00","POINT (-38.9377 175.6624)",0.169824365246175,2011-10-26,"07:32:32"
"327","quake.3598531","3598531","2011-10-22T13:19:42",177.7355,-37.3396,53.79,4.95,"Ml","reviewed",78,"earthquake","WEL(GNS_Primary)","2012-05-07T08:36:00","POINT (-37.33957 177.73546)",0.0891250938133746,2011-10-22,"13:19:42"
"328","quake.3598132","3598132","2011-10-21T17:57:16",-175.5,-29.2,16,7.3,"Ml","reviewed",34,"earthquake","WEL(GNS_Primary)","2012-04-01T19:16:00","POINT (-29.20001 -175.5)",19.9526231496888,2011-10-21,"17:57:16"
"329","quake.3596045","3596045","2011-10-17T12:43:15",178.6902,-36.1224,170.79,4.52,"Ml","reviewed",40,"earthquake","WEL(GNS_Primary)","2012-03-26T12:06:00","POINT (-36.12244 178.6902)",0.0331131121482591,2011-10-17,"12:43:15"
"330","quake.3592791","3592791","2011-10-10T23:17:23",167.4953,-44.963,102.41,4.83,"Ml","reviewed",16,"earthquake","WEL(GNS_Primary)","2012-03-20T11:28:00","POINT (-44.96296 167.4953)",0.0676082975391982,2011-10-10,"23:17:23"
"331","quake.3591999","3591999","2011-10-09T07:34:41",172.8256,-43.5768,8.29,5.64,"Ml","reviewed",62,"earthquake","WEL(GNS_Primary)","2012-04-18T17:35:00","POINT (-43.57684 172.82562)",0.436515832240166,2011-10-09,"07:34:41"
"332","quake.3591728","3591728","2011-10-08T18:07:14",177.5803,-37.8069,41.5,5.04,"Ml","reviewed",88,"earthquake","WEL(GNS_Primary)","2012-03-23T17:00:00","POINT (-37.80689 177.58028)",0.109647819614319,2011-10-08,"18:07:14"
"333","quake.3591448","3591448","2011-10-08T03:17:48",172.8056,-43.6831,7.18,4.8,"Ml","reviewed",42,"earthquake","WEL(GNS_Primary)","2012-03-19T16:34:00","POINT (-43.68313 172.80559)",0.0630957344480193,2011-10-08,"03:17:48"
"334","quake.3590051","3590051","2011-10-05T09:57:44",176.304,-37.5546,302.82,5.72,"Ml","reviewed",89,"earthquake","WEL(GNS_Primary)","2012-03-15T15:33:00","POINT (-37.55462 176.30399)",0.524807460249772,2011-10-05,"09:57:44"
"335","quake.3588462","3588462","2011-10-02T09:36:02",178.9844,-35.3205,239.36,4.79,"Ml","reviewed",52,"earthquake","WEL(GNS_Primary)","2012-03-13T14:22:00","POINT (-35.32047 178.98441)",0.0616595001861482,2011-10-02,"09:36:02"
"336","quake.3587479","3587479","2011-09-30T10:42:25",177.7402,-36.5725,157.9,5.6,"Ml","reviewed",53,"earthquake","WEL(GNS_Primary)","2012-03-12T15:09:00","POINT (-36.57253 177.74022)",0.398107170553497,2011-09-30,"10:42:25"
"337","quake.3579668","3579668","2011-09-15T07:53:20",-178.45,-35.42,56,6,"Ml","reviewed",74,"earthquake","WEL(GNS_Primary)","2012-07-25T11:01:00","POINT (-35.42001 -178.45)",1,2011-09-15,"07:53:20"
"338","quake.3577039","3577039","2011-09-10T23:19:10",172.7574,-43.6002,10.23,4.62,"Ml","reviewed",53,"earthquake","WEL(GNS_Primary)","2012-02-21T14:08:00","POINT (-43.60022 172.75737)",0.0416869383470336,2011-09-10,"23:19:10"
"339","quake.3572138","3572138","2011-09-01T18:58:29",179.7977,-37.4633,33,5.06,"Ml","reviewed",27,"earthquake","WEL(GNS_Primary)","2012-02-23T10:19:00","POINT (-37.46329 179.79774)",0.114815362149688,2011-09-01,"18:58:29"
"340","quake.3572067","3572067","2011-09-01T15:29:51",172.8442,-43.5824,9.48,4.94,"Ml","reviewed",60,"earthquake","WEL(GNS_Primary)","2012-02-22T08:27:00","POINT (-43.58242 172.84421)",0.0870963589956081,2011-09-01,"15:29:51"
"341","quake.3571192","3571192","2011-08-31T01:30:52",172.445,-43.5986,8.74,4.71,"Ml","reviewed",38,"earthquake","WEL(GNS_Primary)","2012-07-09T17:14:00","POINT (-43.59857 172.44499)",0.0512861383991365,2011-08-31,"01:30:52"
"342","quake.3568941","3568941","2011-08-26T21:41:10",176.5692,-37.4552,182.19,4.64,"Ml","reviewed",56,"earthquake","WEL(GNS_Primary)","2012-07-09T17:05:00","POINT (-37.45525 176.56918)",0.0436515832240166,2011-08-26,"21:41:10"
"343","quake.3565488","3565488","2011-08-20T08:54:43",176.5812,-37.9485,145.56,4.63,"Ml","reviewed",95,"earthquake","WEL(GNS_Primary)","2012-07-09T16:49:00","POINT (-37.94852 176.58116)",0.0426579518801593,2011-08-20,"08:54:43"
"344","quake.3559514","3559514","2011-08-09T01:46:16",176.0829,-38.6286,100.3,5.05,"Ml","reviewed",95,"earthquake","WEL(GNS_Primary)","2012-07-09T16:23:00","POINT (-38.62858 176.0829)",0.112201845430196,2011-08-09,"01:46:16"
"345","quake.3558133","3558133","2011-08-06T12:40:15",175.8743,-38.357,156.96,5.3,"Ml","reviewed",99,"earthquake","WEL(GNS_Primary)","2012-07-09T16:18:00","POINT (-38.35703 175.87427)",0.199526231496888,2011-08-06,"12:40:15"
"346","quake.3555049","3555049","2011-07-31T14:07:30",167.3084,-45.0942,99.61,4.91,"Ml","reviewed",18,"earthquake","WEL(GNS_Primary)","2012-05-21T15:27:00","POINT (-45.09422 167.30835)",0.08128305161641,2011-07-31,"14:07:30"
"347","quake.3551412","3551412","2011-07-24T09:33:38",174.1569,-40.3013,123.59,5.18,"Ml","reviewed",110,"earthquake","WEL(GNS_Primary)","2012-05-21T15:23:00","POINT (-40.30129 174.15691)",0.151356124843621,2011-07-24,"09:33:38"
"348","quake.3550173","3550173","2011-07-21T17:39:32",172.2134,-43.6281,12.18,5.25,"Ml","reviewed",56,"earthquake","WEL(GNS_Primary)","2012-05-21T15:21:00","POINT (-43.6281 172.21338)",0.177827941003892,2011-07-21,"17:39:32"
"349","quake.3549753","3549753","2011-07-20T20:38:23",166.7876,-45.6816,5,4.67,"Ml","reviewed",12,"earthquake","WEL(GNS_Primary)","2012-05-21T15:21:00","POINT (-45.68162 166.78763)",0.0467735141287198,2011-07-20,"20:38:23"
"350","quake.3544164","3544164","2011-07-11T03:09:40",178.0957,-35.891,33,4.64,"Ml","reviewed",11,"earthquake","WEL(GNS_Primary)","2012-05-23T16:32:00","POINT (-35.89098 178.09572)",0.0436515832240166,2011-07-11,"03:09:40"
"351","quake.3542125","3542125","2011-07-07T15:14:52",177.0124,-36.9673,217.47,4.65,"Ml","reviewed",35,"earthquake","WEL(GNS_Primary)","2012-05-21T15:11:00","POINT (-36.96729 177.01241)",0.0446683592150963,2011-07-07,"15:14:52"
"352","quake.3540736","3540736","2011-07-05T03:36:25",175.7062,-38.6525,152.6,6.46,"Ml","reviewed",123,"earthquake","WEL(GNS_Primary)","2012-05-21T15:08:00","POINT (-38.65247 175.70624)",2.88403150312661,2011-07-05,"03:36:25"
"353","quake.3540318","3540318","2011-07-04T08:36:52",177.0092,-40.7918,12,5.04,"Ml","reviewed",68,"earthquake","WEL(GNS_Primary)","2012-05-21T15:07:00","POINT (-40.79179 177.00922)",0.109647819614319,2011-07-04,"08:36:52"
"354","quake.3538839","3538839","2011-07-01T05:54:15",166.6352,-45.5964,5,4.64,"Ml","reviewed",14,"earthquake","WEL(GNS_Primary)","2012-05-21T15:04:00","POINT (-45.59644 166.63516)",0.0436515832240166,2011-07-01,"05:54:15"
"355","quake.3538452","3538452","2011-06-30T10:36:41",177.8342,-36.2352,193.43,4.57,"Ml","reviewed",19,"earthquake","WEL(GNS_Primary)","2012-05-16T14:21:00","POINT (-36.23523 177.83417)",0.0371535229097173,2011-06-30,"10:36:41"
"356","quake.3537861","3537861","2011-06-29T07:21:13",178.709,-35.4682,230.36,4.62,"Ml","reviewed",30,"earthquake","WEL(GNS_Primary)","2012-05-16T14:20:00","POINT (-35.46822 178.70903)",0.0416869383470336,2011-06-29,"07:21:13"
"357","quake.3536209","3536209","2011-06-25T23:45:33",176.8246,-37.2639,205.83,4.62,"Ml","reviewed",57,"earthquake","WEL(GNS_Primary)","2012-05-16T14:17:00","POINT (-37.26394 176.82463)",0.0416869383470336,2011-06-25,"23:45:33"
"358","quake.3533879","3533879","2011-06-23T00:31:59",176.883,-36.868,277.49,5.12,"Ml","reviewed",35,"earthquake","WEL(GNS_Primary)","2012-05-16T14:14:00","POINT (-36.86805 176.88304)",0.131825673855641,2011-06-23,"00:31:59"
"359","quake.3533107","3533107","2011-06-21T10:34:23",172.5234,-43.5958,8.82,5.44,"Ml","reviewed",56,"earthquake","WEL(GNS_Primary)","2012-05-16T14:12:00","POINT (-43.59583 172.52338)",0.275422870333817,2011-06-21,"10:34:23"
"360","quake.3531350","3531350","2011-06-18T01:10:19",178.4535,-35.205,12,4.57,"Ml","reviewed",20,"earthquake","WEL(GNS_Primary)","2012-05-16T14:10:00","POINT (-35.20502 178.45352)",0.0371535229097173,2011-06-18,"01:10:19"
"361","quake.3530953","3530953","2011-06-17T04:21:58",172.7698,-43.6057,8.71,4.56,"Ml","reviewed",43,"earthquake","WEL(GNS_Primary)","2012-05-16T14:09:00","POINT (-43.60574 172.76981)",0.0363078054770101,2011-06-17,"04:21:58"
"362","quake.3529858","3529858","2011-06-15T01:03:42",172.8547,-43.6546,5,4.74,"Ml","reviewed",39,"earthquake","WEL(GNS_Primary)","2012-05-16T14:07:00","POINT (-43.6546 172.85466)",0.0549540873857625,2011-06-15,"01:03:42"
"363","quake.3529702","3529702","2011-06-14T18:27:24",172.8412,-43.6469,5,5.18,"Ml","reviewed",33,"earthquake","WEL(GNS_Primary)","2012-05-16T14:06:00","POINT (-43.64692 172.84123)",0.151356124843621,2011-06-14,"18:27:24"
"364","quake.3529424","3529424","2011-06-14T04:16:26",171.1493,-43.479,5,4.78,"Ml","reviewed",32,"earthquake","WEL(GNS_Primary)","2012-05-16T14:05:00","POINT (-43.47903 171.14928)",0.0602559586074358,2011-06-14,"04:16:26"
"365","quake.3529125","3529125","2011-06-13T14:48:09",172.7195,-43.5765,5.71,4.64,"Ml","reviewed",48,"earthquake","WEL(GNS_Primary)","2012-05-16T14:04:00","POINT (-43.57654 172.71954)",0.0436515832240166,2011-06-13,"14:48:09"
"366","quake.3528850","3528850","2011-06-13T02:40:31",172.76,-43.5301,4.18,4.73,"Ml","reviewed",43,"earthquake","WEL(GNS_Primary)","2012-05-16T14:03:00","POINT (-43.53011 172.76001)",0.0537031796370253,2011-06-13,"02:40:31"
"367","quake.3590468","3590468","2011-06-13T02:23:40",172.7385,-43.5501,5.11,4.76,"Ml","reviewed",25,"earthquake","WEL(GNS_Primary)","2012-05-16T14:22:00","POINT (-43.55009 172.73846)",0.0575439937337157,2011-06-13,"02:23:40"
"368","quake.3586837","3586837","2011-06-13T02:22:44",172.812,-43.628,5,4.89,"Ml","reviewed",19,"earthquake","WEL(GNS_Primary)","2012-05-16T14:22:00","POINT (-43.62803 172.81201)",0.0776247116628691,2011-06-13,"02:22:44"
"369","quake.3587342","3587342","2011-06-13T02:21:48",172.7976,-43.5722,6.84,4.73,"Ml","reviewed",21,"earthquake","WEL(GNS_Primary)","2012-05-17T11:30:00","POINT (-43.57218 172.79758)",0.0537031796370253,2011-06-13,"02:21:48"
"370","quake.3588891","3588891","2011-06-13T02:21:44",172.8065,-43.583,5,4.55,"Ml","reviewed",21,"earthquake","WEL(GNS_Primary)","2012-05-16T14:22:00","POINT (-43.58299 172.80652)",0.0354813389233575,2011-06-13,"02:21:44"
"371","quake.3586848","3586848","2011-06-13T02:21:24",172.7422,-43.5897,10.27,5.14,"Ml","reviewed",37,"earthquake","WEL(GNS_Primary)","2012-05-16T14:22:00","POINT (-43.58969 172.74222)",0.138038426460288,2011-06-13,"02:21:24"
"372","quake.3528839","3528839","2011-06-13T02:20:49",172.7377,-43.5706,6.91,6.41,"Ml","reviewed",50,"earthquake","WEL(GNS_Primary)","2012-05-16T14:03:00","POINT (-43.57064 172.73773)",2.57039578276886,2011-06-13,"02:20:49"
"373","quake.3528810","3528810","2011-06-13T01:01:00",172.75,-43.5767,8.89,5.89,"Ml","reviewed",47,"earthquake","WEL(GNS_Primary)","2012-05-16T14:03:00","POINT (-43.57668 172.75)",0.776247116628691,2011-06-13,"01:01:00"
"374","quake.3528322","3528322","2011-06-12T02:28:19",168.1727,-44.3167,5,4.75,"Ml","reviewed",21,"earthquake","WEL(GNS_Primary)","2012-05-16T14:02:00","POINT (-44.31667 168.17267)",0.0562341325190349,2011-06-12,"02:28:19"
"375","quake.3527713","3527713","2011-06-10T19:32:01",168.3778,-44.1924,5,4.58,"Ml","reviewed",24,"earthquake","WEL(GNS_Primary)","2012-07-11T15:53:00","POINT (-44.19242 168.37776)",0.0380189396320561,2011-06-10,"19:32:01"
"376","quake.3525924","3525924","2011-06-07T05:36:53",177.0737,-36.7957,251.36,4.51,"Ml","reviewed",35,"earthquake","WEL(GNS_Primary)","2012-05-16T13:58:00","POINT (-36.79567 177.07372)",0.0323593656929628,2011-06-07,"05:36:53"
"377","quake.3525417","3525417","2011-06-06T05:04:20",172.4016,-43.5796,8.84,4.51,"Ml","reviewed",41,"earthquake","WEL(GNS_Primary)","2012-05-16T13:57:00","POINT (-43.57955 172.40157)",0.0323593656929628,2011-06-06,"05:04:20"
"378","quake.3525264","3525264","2011-06-05T21:09:55",172.3943,-43.5862,9,5.53,"Ml","reviewed",56,"earthquake","WEL(GNS_Primary)","2012-05-17T09:28:00","POINT (-43.58618 172.39426)",0.338844156139203,2011-06-05,"21:09:55"
"379","quake.3521672","3521672","2011-05-30T00:42:30",178.0806,-38.041,66.75,5.48,"Ml","reviewed",80,"earthquake","WEL(GNS_Primary)","2012-05-03T10:06:00","POINT (-38.04102 178.08063)",0.301995172040202,2011-05-30,"00:42:30"
"380","quake.3520494","3520494","2011-05-28T15:47:52",176.5573,-37.3848,215.35,4.55,"Ml","reviewed",59,"earthquake","WEL(GNS_Primary)","2012-05-03T10:05:00","POINT (-37.38478 176.55728)",0.0354813389233575,2011-05-28,"15:47:52"
"381","quake.3520265","3520265","2011-05-28T05:24:50",167.0051,-45.5628,65.17,4.51,"Ml","reviewed",14,"earthquake","WEL(GNS_Primary)","2012-05-03T10:04:00","POINT (-45.56279 167.00513)",0.0323593656929628,2011-05-28,"05:24:50"
"382","quake.3519198","3519198","2011-05-26T05:31:37",176.6385,-37.8526,163.94,4.59,"Ml","reviewed",62,"earthquake","WEL(GNS_Primary)","2012-05-03T10:03:00","POINT (-37.85265 176.63853)",0.038904514499428,2011-05-26,"05:31:37"
"383","quake.3510720","3510720","2011-05-11T06:11:23",-179.0836,-36.2666,33,5.81,"Ml","reviewed",57,"earthquake","WEL(GNS_Primary)","2012-05-03T09:49:00","POINT (-36.26663 -179.08365)",0.645654229034655,2011-05-11,"06:11:23"
"384","quake.3510684","3510684","2011-05-11T04:37:33",177.5488,-38.0509,79.17,4.99,"Ml","reviewed",93,"earthquake","WEL(GNS_Primary)","2012-05-03T09:49:00","POINT (-38.05094 177.5488)",0.0977237220955811,2011-05-11,"04:37:33"
"385","quake.3509905","3509905","2011-05-09T15:04:23",172.4054,-43.5933,12,5.24,"Ml","reviewed",51,"earthquake","WEL(GNS_Primary)","2012-05-03T09:47:00","POINT (-43.59328 172.40541)",0.173780082874938,2011-05-09,"15:04:23"
"386","quake.3508208","3508208","2011-05-06T03:59:31",176.0541,-38.1773,170.63,5.2,"Ml","reviewed",94,"earthquake","WEL(GNS_Primary)","2012-05-03T09:44:00","POINT (-38.17731 176.05409)",0.158489319246111,2011-05-06,"03:59:31"
"387","quake.3506816","3506816","2011-05-03T06:55:20",173.2461,-41.4013,111.44,4.91,"Ml","reviewed",40,"earthquake","WEL(GNS_Primary)","2012-05-03T09:41:00","POINT (-41.40127 173.24609)",0.08128305161641,2011-05-03,"06:55:20"
"388","quake.3505099","3505099","2011-04-29T19:08:04",171.9868,-43.1842,10.72,5.22,"Ml","reviewed",40,"earthquake","WEL(GNS_Primary)","2012-02-22T08:35:00","POINT (-43.18425 171.98679)",0.165958690743756,2011-04-29,"19:08:04"
"389","quake.3503071","3503071","2011-04-26T10:28:50",176.9917,-40.1397,24.46,4.59,"Ml","reviewed",73,"earthquake","WEL(GNS_Primary)","2012-02-22T08:32:00","POINT (-40.13971 176.99173)",0.038904514499428,2011-04-26,"10:28:50"
"390","quake.3502920","3502920","2011-04-26T04:39:41",176.7304,-37.4304,177.52,5.18,"Ml","reviewed",59,"earthquake","WEL(GNS_Primary)","2012-02-22T08:32:00","POINT (-37.43037 176.73041)",0.151356124843621,2011-04-26,"04:39:41"
"391","quake.3499092","3499092","2011-04-18T13:03:03",179.874,-34.336,86,6.6,"Ml","reviewed",70,"earthquake","WEL(GNS_Primary)","2012-05-22T16:00:00","POINT (-34.33601 179.87399)",3.98107170553497,2011-04-18,"13:03:03"
"392","quake.3497976","3497976","2011-04-16T11:15:20",176.0018,-38.2622,189.49,5.06,"Ml","reviewed",107,"earthquake","WEL(GNS_Primary)","2012-02-22T08:23:00","POINT (-38.26223 176.00185)",0.114815362149688,2011-04-16,"11:15:20"
"393","quake.3497857","3497857","2011-04-16T05:49:23",172.7579,-43.5992,8.95,5.31,"Ml","reviewed",41,"earthquake","WEL(GNS_Primary)","2012-02-22T08:23:00","POINT (-43.59924 172.75789)",0.204173794466953,2011-04-16,"05:49:23"
"394","quake.3495293","3495293","2011-04-11T05:38:11",177.2639,-36.6146,267.27,4.76,"Ml","reviewed",33,"earthquake","WEL(GNS_Primary)","2012-02-22T08:18:00","POINT (-36.61459 177.26393)",0.0575439937337157,2011-04-11,"05:38:11"
"395","quake.3495132","3495132","2011-04-11T00:34:00",176.4923,-40.3203,40.81,5.17,"Ml","reviewed",94,"earthquake","WEL(GNS_Primary)","2012-07-09T14:03:00","POINT (-40.32029 176.49228)",0.147910838816821,2011-04-11,"00:34:00"
"396","quake.3494087","3494087","2011-04-08T22:30:05",177.3748,-36.8646,165.31,4.6,"Ml","reviewed",37,"earthquake","WEL(GNS_Primary)","2012-02-22T08:16:00","POINT (-36.86457 177.37477)",0.0398107170553497,2011-04-08,"22:30:05"
"397","quake.3493568","3493568","2011-04-07T22:12:44",174.442,-39.6161,135.23,4.56,"Ml","reviewed",97,"earthquake","WEL(GNS_Primary)","2012-02-22T08:15:00","POINT (-39.61611 174.442)",0.0363078054770101,2011-04-07,"22:12:44"
"398","quake.3493233","3493233","2011-04-07T07:16:16",177.4265,-42.2176,33,5.24,"Ml","reviewed",28,"earthquake","WEL(GNS_Primary)","2012-02-22T08:15:00","POINT (-42.21763 177.42648)",0.173780082874938,2011-04-07,"07:16:16"
"399","quake.3489580","3489580","2011-03-31T08:35:30",177.3,-36.708,202.01,4.88,"Ml","reviewed",38,"earthquake","WEL(GNS_Primary)","2012-02-15T16:14:00","POINT (-36.70797 177.29997)",0.0758577575029184,2011-03-31,"08:35:30"
"400","quake.3488330","3488330","2011-03-29T13:20:51",-179.6825,-38.672,33,4.67,"Ml","reviewed",16,"earthquake","WEL(GNS_Primary)","2012-02-15T16:13:00","POINT (-38.67204 -179.6825)",0.0467735141287198,2011-03-29,"13:20:51"
"401","quake.3486692","3486692","2011-03-28T02:28:41",176.9591,-36.9048,276.66,5.02,"Ml","reviewed",39,"earthquake","WEL(GNS_Primary)","2012-02-15T16:12:00","POINT (-36.90476 176.95908)",0.10471285480509,2011-03-28,"02:28:41"
"402","quake.3486057","3486057","2011-03-26T20:40:20",176.844,-37.1374,254.86,5.12,"Ml","reviewed",51,"earthquake","WEL(GNS_Primary)","2012-02-15T16:11:00","POINT (-37.13737 176.84395)",0.131825673855641,2011-03-26,"20:40:20"
"403","quake.3485333","3485333","2011-03-25T08:39:31",178.2632,-38.0712,63.98,5.28,"Ml","reviewed",69,"earthquake","WEL(GNS_Primary)","2012-02-15T16:09:00","POINT (-38.07121 178.2632)",0.190546071796325,2011-03-25,"08:39:31"
"404","quake.3481489","3481489","2011-03-20T08:47:41",172.7006,-43.517,11.64,4.93,"Ml","reviewed",47,"earthquake","WEL(GNS_Primary)","2012-02-15T16:05:00","POINT (-43.51699 172.70059)",0.0851138038202376,2011-03-20,"08:47:41"
"405","quake.3481458","3481458","2011-03-20T07:30:12",176.6003,-37.5113,200.04,4.97,"Ml","reviewed",88,"earthquake","WEL(GNS_Primary)","2012-02-15T16:04:00","POINT (-37.51128 176.60033)",0.0933254300796991,2011-03-20,"07:30:12"
"406","quake.3481306","3481306","2011-03-20T00:10:22",169.8975,-44.2931,5,4.63,"Ml","reviewed",33,"earthquake","WEL(GNS_Primary)","2012-02-15T16:04:00","POINT (-44.29314 169.89751)",0.0426579518801593,2011-03-20,"00:10:22"
"407","quake.3480982","3480982","2011-03-19T08:34:43",174.1516,-39.6146,211.68,4.74,"Ml","reviewed",83,"earthquake","WEL(GNS_Primary)","2012-02-15T16:04:00","POINT (-39.61461 174.15163)",0.0549540873857625,2011-03-19,"08:34:43"
"408","quake.3480186","3480186","2011-03-17T19:22:36",175.9271,-38.7875,122.33,4.56,"Ml","reviewed",92,"earthquake","WEL(GNS_Primary)","2012-02-15T16:02:00","POINT (-38.78751 175.92706)",0.0363078054770101,2011-03-17,"19:22:36"
"409","quake.3479081","3479081","2011-03-15T11:46:56",167.387,-45.0299,113.54,4.77,"Ml","reviewed",17,"earthquake","WEL(GNS_Primary)","2012-02-15T16:00:00","POINT (-45.02992 167.38701)",0.0588843655355588,2011-03-15,"11:46:56"
"410","quake.3477196","3477196","2011-03-11T15:52:02",177.4149,-37.213,141.99,4.58,"Ml","reviewed",49,"earthquake","WEL(GNS_Primary)","2012-02-15T15:55:00","POINT (-37.21305 177.41487)",0.0380189396320561,2011-03-11,"15:52:02"
"411","quake.3476510","3476510","2011-03-10T07:07:11",172.7118,-43.5429,7.48,4.54,"Ml","reviewed",38,"earthquake","WEL(GNS_Primary)","2012-02-15T15:52:00","POINT (-43.5429 172.71185)",0.0346736850452532,2011-03-10,"07:07:11"
"412","quake.3476356","3476356","2011-03-09T23:27:05",177.4206,-36.5956,191.42,4.59,"Ml","reviewed",19,"earthquake","WEL(GNS_Primary)","2012-02-15T15:52:00","POINT (-36.59555 177.42064)",0.038904514499428,2011-03-09,"23:27:05"
"413","quake.3474473","3474473","2011-03-06T03:43:34",173.8629,-42.3411,19.74,5.1,"Ml","reviewed",42,"earthquake","WEL(GNS_Primary)","2012-02-15T15:45:00","POINT (-42.34114 173.86292)",0.125892541179417,2011-03-06,"03:43:34"
